,recursive_execution_time,recursive_itertools_execution_time,nested_recursive_execution_time,nested_recursive_itertools_execution_time,imperative_execution_time,imperative_itertools_execution_time,fastest_version,fastest_version_time
2391,0.002265300019644201,0.0032057000207714736,0.0013418999733403325,0.0029820000054314733,0.000732400018023327,0.0016730999923311174,imperative_execution_time,0.000732400018023327
2392,0.001983699999982491,0.004145700018852949,0.0014704999921377748,0.00208760000532493,0.0007343000033870339,0.0007826999935787171,imperative_execution_time,0.0007343000033870339
2393,0.0009331000037491322,0.0020985000010114163,0.0008755000017117709,0.003707700001541525,0.0015937999996822327,0.001646499993512407,nested_recursive_execution_time,0.0008755000017117709
2394,0.0023390999995172024,0.0020527000015135854,0.0007442999922204763,0.001819700002670288,0.0007325999904423952,0.0007842000050004572,imperative_execution_time,0.0007325999904423952
2395,0.0009351999906357378,0.003842700010864064,0.000755899993237108,0.0019184999982826412,0.0007573000038973987,0.0007594999915454537,nested_recursive_execution_time,0.000755899993237108
2396,0.0025606999988667667,0.0031602999952156097,0.0007503999804612249,0.00182679999852553,0.0007482999935746193,0.0007849999819882214,imperative_execution_time,0.0007482999935746193
2397,0.0010907000105362386,0.0022290000051725656,0.0007622999837622046,0.0018389000033494085,0.0007332999957725406,0.0007646000012755394,imperative_execution_time,0.0007332999957725406
2398,0.000968700012890622,0.0023410000139847398,0.0007584000122733414,0.00243130000308156,0.0007320000149775296,0.0007611999753862619,imperative_execution_time,0.0007320000149775296
2399,0.0009420999849680811,0.0020895000197924674,0.0010012999991886318,0.0018606999947223812,0.0013882000057492405,0.0013839000021107495,recursive_execution_time,0.0009420999849680811
2400,0.001658199995290488,0.0033854000212159008,0.0017349999980069697,0.002318600018043071,0.0007387000077869743,0.0007663000142201781,imperative_execution_time,0.0007387000077869743
2401,0.0009677000052761286,0.0042412999900989234,0.001582500000949949,0.0018362999835517257,0.0007367999933194369,0.0007639999967068434,imperative_execution_time,0.0007367999933194369
2402,0.0009373000066261739,0.0020973999926354736,0.0007603999983984977,0.0022351000225171447,0.0013371999957598746,0.0014196000120136887,nested_recursive_execution_time,0.0007603999983984977
2403,0.0009633000008761883,0.0020961000118404627,0.0007323999889194965,0.002676400006748736,0.0013309000059962273,0.0013940999924670905,nested_recursive_execution_time,0.0007323999889194965
2404,0.0009418000117875636,0.002050900016911328,0.000756199995521456,0.0018486999906599522,0.00156610002159141,0.0013878000027034432,nested_recursive_execution_time,0.000756199995521456
2405,0.001388499978929758,0.002124899998307228,0.0008030999742913991,0.0018641999922692776,0.0009103000047616661,0.0014107000024523586,nested_recursive_execution_time,0.0008030999742913991
2406,0.001495100004831329,0.0031165000109467655,0.0007648000027984381,0.0029709000082220882,0.0007840000034775585,0.0007903000223450363,nested_recursive_execution_time,0.0007648000027984381
2407,0.002091300004394725,0.004217100009554997,0.0016090999997686595,0.001969200005987659,0.0007640999974682927,0.0007622000121045858,imperative_itertools_execution_time,0.0007622000121045858
2408,0.0009363999997731298,0.0021161999902687967,0.0007362000178545713,0.001873500004876405,0.0016057000029832125,0.0016733999946154654,nested_recursive_execution_time,0.0007362000178545713
2409,0.0020065999997314066,0.004252499988069758,0.0013363999896682799,0.002296299993759021,0.0013676999951712787,0.0007916000031400472,imperative_itertools_execution_time,0.0007916000031400472
2410,0.0016605999844614416,0.0031251999898813665,0.0007633000204805285,0.00182679999852553,0.0007305999752134085,0.0007655000081285834,imperative_execution_time,0.0007305999752134085
2411,0.0009366000012960285,0.002106100000673905,0.0014510000182781368,0.0018275000038556755,0.0008096999954432249,0.0007650000043213367,imperative_itertools_execution_time,0.0007650000043213367
2412,0.0009606000094208866,0.002042100008111447,0.0008796999754849821,0.0025606999988667667,0.0007585000130347908,0.0007621000113431364,imperative_execution_time,0.0007585000130347908
2413,0.0009369999752379954,0.0020647999772336334,0.0009651000145822763,0.0033143000036943704,0.0007607000006828457,0.0007614000060129911,imperative_execution_time,0.0007607000006828457
2414,0.0009410999773535877,0.0020349000114947557,0.000887800008058548,0.0037814999814145267,0.0007610000029671937,0.0010609999881125987,imperative_execution_time,0.0007610000029671937
2415,0.0016201999969780445,0.0050472000148147345,0.0015687999839428812,0.0018300999945495278,0.0007389999809674919,0.0007822000188753009,imperative_execution_time,0.0007389999809674919
2416,0.0009455000108573586,0.004132299975026399,0.001003899989882484,0.0022843999904580414,0.0013723000010941178,0.0015264999819919467,recursive_execution_time,0.0009455000108573586
2417,0.0012700000079348683,0.0036385999992489815,0.0016066999814938754,0.0030992999963928014,0.0007342000026255846,0.0007603999983984977,imperative_execution_time,0.0007342000026255846
2418,0.0010255000088363886,0.004784600023413077,0.0007570000016130507,0.0018446999893058091,0.0007334999972954392,0.0007550999871455133,imperative_execution_time,0.0007334999972954392
